t,Mach Number,cg (in),cp (in)
13.23,4.68113730876696,90.57582098426118,155.649301753274
13.24,4.680079235316983,90.57582098426118,155.65657814797925
13.25,4.67901990764428,90.57582098426118,155.66386338848122
13.26,4.677959399100224,90.57582098426118,155.67115697546515
13.27,4.67689778303619,90.57582098426118,155.67845840958933
13.280000000000001,4.67583513280355,90.57582098426118,155.68576719148263
13.290000000000001,4.674771521753677,90.57582098426118,155.69308282174177
13.3,4.673707023237947,90.57582098426118,155.7004048009271
13.31,4.67264171060773,90.57582098426118,155.70773262956098
13.32,4.671575657214401,90.57582098426118,155.71506580812317
13.33,4.670508936409333,90.57582098426118,155.72240383704846
13.34,4.6694416215439,90.57582098426118,155.72974621672384
13.35,4.668373785969474,90.57582098426118,155.7370924474845
13.36,4.66730550303743,90.57582098426118,155.74444202961092
13.370000000000001,4.666236846099141,90.57582098426118,155.75179446332638
13.38,4.665167888505979,90.57582098426118,155.75914924879285
13.39,4.664098703609319,90.57582098426118,155.76650588610866
13.4,4.663029364760534,90.57582098426118,155.77386387530424
13.41,4.661959945310996,90.57582098426118,155.78122271634015
13.42,4.660890518612081,90.57582098426118,155.78858190910327
13.43,4.659821158015159,90.57582098426118,155.79594095340323
13.44,4.658751936871607,90.57582098426118,155.80329934897088
13.450000000000001,4.657682928532795,90.57582098426118,155.81065659545268
13.46,4.656614206350098,90.57582098426118,155.8180121924098
13.47,4.65554584367489,90.57582098426118,155.82536563931365
13.48,4.6544779138585435,90.57582098426118,155.83271643554332
13.49,4.653410490252432,90.57582098426118,155.84006408038238
13.5,4.652343646207928,90.57582098426118,155.8474080730155
13.51,4.651277455076406,90.57582098426118,155.85474791252588
13.52,4.65021199020924,90.57582098426118,155.86208309789185
13.530000000000001,4.649147324957801,90.57582098426118,155.86941312798425
13.540000000000001,4.648083532673465,90.57582098426118,155.87673750156222
13.55,4.647020686707604,90.57582098426118,155.88405571727202
13.56,4.645958860411591,90.57582098426118,155.89136727364243
13.57,4.6448981271368,90.57582098426118,155.89867166908283
13.58,4.643838560234604,90.57582098426118,155.90596840188
13.59,4.642780233056378,90.57582098426118,155.9132569701951
13.6,4.6417232189534925,90.57582098426118,155.9205368720606
13.61,4.640667591277323,90.57582098426118,155.92780760537846
13.620000000000001,4.639613423379242,90.57582098426118,155.93506866791603
13.63,4.638560788610622,90.57582098426118,155.94231955730444
13.64,4.637509760322839,90.57582098426118,155.9495597710349
13.65,4.636460411867263,90.57582098426118,155.95678880645684
13.66,4.635412816595271,90.57582098426118,155.96400616077486
13.67,4.634367047858234,90.57582098426118,155.971211331046
13.68,4.633323179007525,90.57582098426118,155.97840381417822
13.69,4.632281283394519,90.57582098426118,155.98558310692616
13.700000000000001,4.6312414343705885,90.57582098426118,155.99274870589016
13.71,4.630203705287107,90.57582098426118,155.9999001075132
13.72,4.629168169495448,90.57582098426118,156.0070368080787
13.73,4.628134900346984,90.57582098426118,156.01415830370848
13.74,4.627103959469061,90.57582098426118,156.02126417117137
13.75,4.626075344073351,90.57582098426118,156.02835443112053
13.76,4.625049029364625,90.57582098426118,156.03542925587485
13.77,4.624024990528639,90.57582098426118,156.04248881787913
13.780000000000001,4.623003202751149,90.57582098426118,156.04953328957393
13.790000000000001,4.621983641217911,90.57582098426118,156.05656284339744
13.8,4.620966281114683,90.57582098426118,156.06357765178507
13.81,4.619951097627218,90.57582098426118,156.07057788717137
13.82,4.618938065941275,90.57582098426118,156.07756372199094
13.83,4.6179271612426085,90.57582098426118,156.08453532867932
13.84,4.616918358716976,90.57582098426118,156.09149287967367
13.85,4.615911633550133,90.57582098426118,156.09843654741366
13.86,4.6149069609278355,90.57582098426118,156.10536650434304
13.870000000000001,4.613904316035839,90.57582098426118,156.11228292291
13.88,4.612903674059901,90.57582098426118,156.1191859755684
13.89,4.611905010185779,90.57582098426118,156.12607583477794
13.9,4.610908299599226,90.57582098426118,156.13295267300654
13.91,4.6099135174859995,90.57582098426118,156.13981666272977
13.92,4.608920639031856,90.57582098426118,156.1466679764325
13.93,4.607929639422553,90.57582098426118,156.1535067866097
13.94,4.606940493843844,90.57582098426118,156.1603332657673
13.950000000000001,4.605953177481486,90.57582098426118,156.16714758642274
13.96,4.604967665521237,90.57582098426118,156.1739499211062
13.97,4.603983933148851,90.57582098426118,156.18074044236147
13.98,4.603001955550085,90.57582098426118,156.1875193227471
13.99,4.602021707910696,90.57582098426118,156.1942867348362
14.0,4.6010431654164385,90.57582098426118,156.20104285121838
14.01,4.600066303253071,90.57582098426118,156.2077878445
14.02,4.5990910966063465,90.57582098426118,156.21452188730515
14.030000000000001,4.598117520662024,90.57582098426118,156.22124515227713
14.040000000000001,4.597145550605859,90.57582098426118,156.22795781207807
14.05,4.596175161623607,90.57582098426118,156.2346600393905
14.06,4.595206328901025,90.57582098426118,156.24135200691796
14.07,4.5942390276238685,90.57582098426118,156.24803388738647
14.08,4.593273232977894,90.57582098426118,156.2547058535438
14.09,4.592308920148858,90.57582098426118,156.26136807816246
14.1,4.591346064322516,90.57582098426118,156.26802073403837
14.11,4.590384640684625,90.57582098426118,156.27466399399287
14.120000000000001,4.58942462442094,90.57582098426118,156.28129803087364
14.13,4.588465990717218,90.57582098426118,156.28792301755465
14.14,4.587508714759216,90.57582098426118,156.29453912693796
14.15,4.586552771732689,90.57582098426118,156.30114653195324
14.16,4.585598136823394,90.57582098426118,156.30774540556004
14.17,4.584644785217086,90.57582098426118,156.31433592074748
14.18,4.583692692099523,90.57582098426118,156.3209182505355
14.19,4.582741832656459,90.57582098426118,156.3274925679757
14.200000000000001,4.581792182073651,90.57582098426118,156.3340590461516
14.21,4.580843715536857,90.57582098426118,156.34061785818005
14.22,4.579896408231831,90.57582098426118,156.34716917721227
14.23,4.57895023534433,90.57582098426118,156.35371317643285
14.24,4.57800517206011,90.57582098426118,156.36025002906317
14.25,4.577061193564927,90.57582098426118,156.36677990835992
14.26,4.576118275044538,90.57582098426118,156.37330298761714
14.27,4.575176391684699,90.57582098426118,156.3798194401664
14.280000000000001,4.574235518671165,90.57582098426118,156.3863294393779
14.290000000000001,4.573295635274416,90.57582098426118,156.3928331303953
14.3,4.572356739049338,90.57582098426118,156.39933053185445
14.31,4.571418832664853,90.57582098426118,156.4058216269848
14.32,4.570481918790123,90.57582098426118,156.4123063989919
14.33,4.569546000094313,90.57582098426118,156.4187848310573
14.34,4.568611079246583,90.57582098426118,156.42525690633994
14.35,4.567677158916099,90.57582098426118,156.4317226079751
14.36,4.566744241772022,90.57582098426118,156.43818191907485
14.370000000000001,4.5658123304835145,90.57582098426118,156.44463482272792
14.38,4.564881427719741,90.57582098426118,156.4510813019996
14.39,4.563951536149864,90.57582098426118,156.45752133993165
14.4,4.563022658443046,90.57582098426118,156.46395491954206
14.41,4.5620947972684505,90.57582098426118,156.4703820238258
14.42,4.5611679552952396,90.57582098426118,156.47680263575342
14.43,4.560242135192577,90.57582098426118,156.48321673827206
14.44,4.559317339629625,90.57582098426118,156.48962431430527
14.450000000000001,4.5583935712755475,90.57582098426118,156.49602534675256
14.46,4.557470832799506,90.57582098426118,156.5024198184896
14.47,4.556549126870665,90.57582098426118,156.5088077123679
14.48,4.5556284561581855,90.57582098426118,156.51518901121537
14.49,4.554708823331232,90.57582098426118,156.52156369783557
14.5,4.553790231058968,90.57582098426118,156.52793175500835
14.51,4.5528726820105545,90.57582098426118,156.53429316548878
14.52,4.551956178855155,90.57582098426118,156.54064791200832
14.530000000000001,4.5510407242619335,90.57582098426118,156.54699597727398
14.540000000000001,4.550126320900052,90.57582098426118,156.5533373439686
14.55,4.549212971438673,90.57582098426118,156.55967199475043
14.56,4.548300678546961,90.57582098426118,156.56599991225352
14.57,4.547389444894078,90.57582098426118,156.5723210790875
14.58,4.5464792731491865,90.57582098426118,156.57863547783748
14.59,4.54557016598145,90.57582098426118,156.58494309106445
14.6,4.544662126060031,90.57582098426118,156.59124390130393
14.61,4.543755156054093,90.57582098426118,156.59753789106787
14.620000000000001,4.542849258632798,90.57582098426118,156.603825042843
14.63,4.54194443646531,90.57582098426118,156.6101053390916
14.64,4.5410406922207915,90.57582098426118,156.61637876225114
14.65,4.540138028568406,90.57582098426118,156.6226452947341
14.66,4.5392364481773155,90.57582098426118,156.62890491892904
14.67,4.5383359537166825,90.57582098426118,156.63515761719847
14.68,4.5374365478556715,90.57582098426118,156.64140337188115
14.69,4.536538233263445,90.57582098426118,156.64764216529014
14.700000000000001,4.535641012609164,90.57582098426118,156.65387397971404
14.71,4.5347448885619945,90.57582098426118,156.66009879741654
14.72,4.533849863791097,90.57582098426118,156.6663166006357
14.73,4.532955940965636,90.57582098426118,156.67252737158537
14.74,4.532063122754774,90.57582098426118,156.6787310924537
14.75,4.531171411827673,90.57582098426118,156.6849277454042
14.76,4.5302808108534975,90.57582098426118,156.69111731257482
14.77,4.529391322501409,90.57582098426118,156.69729977607884
14.780000000000001,4.52850294944057,90.57582098426118,156.70347511800384
14.790000000000001,4.527615694340146,90.57582098426118,156.70964332041294
14.8,4.526729559869298,90.57582098426118,156.71580436534296
14.81,4.525844548697188,90.57582098426118,156.7219582348064
14.82,4.5249606634929815,90.57582098426118,156.72810491079008
14.83,4.524077906925809,90.57582098426118,156.7342443752556
14.84,4.523196280427188,90.57582098426118,156.7403766187485
14.85,4.522315780906525,90.57582098426118,156.74650166325077
14.86,4.521436404240668,90.57582098426118,156.7526195379207
14.870000000000001,4.520558146306463,90.57582098426118,156.7587302719102
14.88,4.519681002980757,90.57582098426118,156.7648338943669
14.89,4.518804970140398,90.57582098426118,156.77093043443264
14.9,4.51793004366223,90.57582098426118,156.77701992124426
14.91,4.517056219423101,90.57582098426118,156.7831023839345
14.92,4.516183493299859,90.57582098426118,156.78917785163034
14.93,4.515311861169349,90.57582098426118,156.79524635345507
14.94,4.514441318908418,90.57582098426118,156.80130791852702
14.950000000000001,4.513571862393913,90.57582098426118,156.80736257596047
14.96,4.512703487502682,90.57582098426118,156.81341035486543
14.97,4.51183619011157,90.57582098426118,156.81945128434785
14.98,4.510969966097424,90.57582098426118,156.8254853935099
14.99,4.510104811337091,90.57582098426118,156.8315127114499
15.0,4.5092407217074175,90.57582098426118,156.8375332672626
15.01,4.508377693085252,90.57582098426118,156.84354709003927
15.02,4.507515721347438,90.57582098426118,156.84955420886757
15.030000000000001,4.506654802370824,90.57582098426118,156.85555465283244
15.040000000000001,4.5057949320322574,90.57582098426118,156.86154845101504
