14.03022,S,0.2,1.268954,0,0.4800647,0,0,290.6817,264.3107,0,113.0146,120.6707,0.8749774,-61.37045461,-61.37045461,-0.00013798,1394.991973,1394.991973,0.00658306,89.99973,89.99973,12880.39,0.05378425
14.04022,S,0.21,1.268459,0,0.4800821,0,0,290.6817,263.9636,0,113.0146,120.6732,0.8752738,-61.33200663,-61.33200663,-0.000137831,1394.378653,1394.378653,0.006581681,89.99973,89.99973,12894.34,0.05385007
14.05022,S,0.22,1.267964,0,0.4800996,0,0,290.6817,263.617,0,113.0146,120.6758,0.8755711,-61.29362223,-61.29362223,-0.000137682,1393.765717,1393.765717,0.006580304,89.99973,89.99973,12908.28,0.05391588
14.06022,S,0.23,1.26747,0,0.4801172,0,0,290.6817,263.2711,0,113.0146,120.6784,0.8758675,-61.25531036,-61.25531035,-0.000137533,1393.153164,1393.153164,0.006578929,89.99973,89.99973,12922.21,0.05398168
14.07022,S,0.24,1.266976,0,0.480135,0,0,290.6817,262.9258,0,113.0146,120.681,0.876164,-61.21706503,-61.21706503,-0.000137384,1392.540993,1392.540993,0.006577555,89.99973,89.99973,12936.13,0.05404746
14.08022,S,0.25,1.266483,0,0.4801528,0,0,290.6817,262.581,0,113.0146,120.6836,0.8764605,-61.17887733,-61.17887733,-0.000137236,1391.929205,1391.929205,0.006576183,89.99973,89.99973,12950.05,0.05411323
14.09022,S,0.26,1.265989,0,0.4801708,0,0,290.6817,262.237,0,113.0146,120.6862,0.8767578,-61.14078599,-61.14078599,-0.000137087,1391.317797,1391.317797,0.006574812,89.99973,89.99973,12963.96,0.05417898
14.10022,S,0.27,1.265496,0,0.4801888,0,0,290.6817,261.8935,0,113.0146,120.6889,0.8770639,-61.10274233,-61.10274233,-0.000136939,1390.706769,1390.706769,0.006573443,89.99973,89.99973,12977.87,0.05424472
14.11022,S,0.28,1.265004,0,0.480207,0,0,290.6817,261.5505,0,113.0146,120.6915,0.8773594,-61.06475231,-61.06475231,-0.000136792,1390.096122,1390.096122,0.006572075,89.99973,89.99973,12991.77,0.05431045
14.12022,S,0.29,1.264511,0,0.4802254,0,0,290.6817,261.2082,0,113.0146,120.6941,0.8776559,-61.02684177,-61.02684177,-0.000136644,1389.485854,1389.485854,0.006570708,89.99973,89.99973,13005.67,0.05437617
14.13022,S,0.3,1.264019,0,0.4802437,0,0,290.6817,260.8665,0,113.0146,120.6967,0.8779523,-60.9889958,-60.9889958,-0.000136497,1388.875964,1388.875964,0.006569343,89.99973,89.99973,13019.56,0.05444187
14.14022,S,0.31,1.263527,0,0.4802624,0,0,290.6817,260.5255,0,113.0146,120.6993,0.8782488,-60.95122136,-60.95122136,-0.00013635,1388.266451,1388.266451,0.00656798,89.99973,89.99973,13033.44,0.05450755
14.15022,S,0.32,1.263035,0,0.480281,0,0,290.6817,260.1848,0,113.0146,120.7019,0.8785453,-60.9134936,-60.9134936,-0.000136203,1387.657316,1387.657316,0.006566618,89.99973,89.99973,13047.32,0.05457323
14.16022,S,0.33,1.262544,0,0.4802998,0,0,290.6817,259.8448,0,113.0146,120.7045,0.8788417,-60.87584632,-60.87584632,-0.000136057,1387.048558,1387.048558,0.006565257,89.99973,89.99973,13061.19,0.05463888
14.17022,S,0.3399999,1.262053,0,0.4803187,0,0,290.6817,259.5056,0,113.0146,120.7071,0.8791373,-60.83826559,-60.83826559,-0.000135911,1386.440175,1386.440175,0.006563898,89.99973,89.99973,13075.05,0.05470453
14.18022,S,0.3499999,1.261562,0,0.4803376,0,0,290.6817,259.1667,0,113.0146,120.7096,0.8794338,-60.80074049,-60.80074049,-0.000135765,1385.832168,1385.832168,0.00656254,89.99973,89.99973,13088.91,0.05477016
14.19022,S,0.3599999,1.261071,0,0.4803568,0,0,290.6817,258.8285,0,113.0146,120.7122,0.8797302,-60.76327102,-60.76327102,-0.000135619,1385.224535,1385.224535,0.006561184,89.99973,89.99973,13102.76,0.05483578
